"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145452046&partnerID=40&md5=d515decce31846390094d2cc6e84b347","Department of Philosophy, SunYat-sen University, China","","Chinese"
"2007","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60949980498&doi=10.1177%2f0014524607079981&partnerID=40&md5=c9a51003d2d958017db5e31bdebb41f7","Rice University","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076454834&doi=10.1558%2fRSTH.38251&partnerID=40&md5=be59450fdb07384412dabd60f8e278e1","York University, Canada","","English"
"2010","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954528971&partnerID=40&md5=c45585b73c07258cecc6f28e4a52b1ac","Georg-August-Universität Göttingen, Department für Agrarökonomie und Rurale Entwicklung, Soziologie Ländlicher Räume, 37073 Göttingen, Platz der Göttinger Sieben 5, Germany","","German"
"2009","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950752128&doi=10.1111%2fj.1468-0025.2009.01557.x&partnerID=40&md5=6e3e6f9fa9384ec70b3cd0e475f18b6a","University of Oxford, Regents Park College, Oxford, OX1 2LB, Pusey Street, United Kingdom","","English"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114447935&doi=10.1163%2f2451859X-12340036&partnerID=40&md5=b7c3bf5c557b0647136362508fa6ebf6","The Ohio State University, United States","","English"
"2003","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904853630&doi=10.1111%2f1468-0025.00215&partnerID=40&md5=73270bb1c54d4c6fcab8c7d97ab475d5","Trinity Western University, Canada","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106644537&doi=10.17323%2f1728-192X-2021-1-244-261&partnerID=40&md5=648d74da3852bb00979da151ba556e20","National Research University — Higher School of Economics Leading Research Fellow, RAS Institute of Philosophy, Address: Myasnitskaya str., 20, Moscow, 101000, Russian Federation","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867924894&partnerID=40&md5=603bc157dcb5c25563cd74bb04339a1e","","","German"
"2008","28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80055075621&doi=10.1093%2facprof%3aoso%2f9780199534951.001.0001&partnerID=40&md5=68075de59c7b090434eef1ca1c1418af","St Benet's Hall, Oxford, United Kingdom","","English"
"2004","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008590397&doi=10.1177%2f174035530400200206&partnerID=40&md5=dacce58c207b68bd91c84249c3444278","","","English"
"2014","35","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942253708&partnerID=40&md5=16ad89c618d28caab23975f127c3dfdd","","","English"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991648635&doi=10.1515%2fzac-2015-0035&partnerID=40&md5=0c7fcb34fb235c30d2bc10a2478559b8","Université d'Ottawa, Département d'Études Anciennes et de Sciences des Religions, Pavillon Desmarais, 10e étage, 55, avenue Laurier Est, Ottawa, K1N 6N5, ON, Canada","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983585732&partnerID=40&md5=7b34a6c43fbcf2ed37b48a71d78558d3","Center for the Study of Religion, Russian State University of the Humanities, Moscow, Russian Federation","","Russian"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109572093&doi=10.3390%2frel12070488&partnerID=40&md5=bdd681db60d4bad8d503fb38a680fc31","Department of Philosophy, Lincoln Center, Fordham University, New York, 10023, NY, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139099758&doi=10.1163%2f15743012-bja10032&partnerID=40&md5=85160189c1599e75e01d08118844709e","Faculty of Theology and Religion, University of Pretoria, Early Christianity and Patristics, South Africa","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099705878&doi=10.1163%2f9789004445468_002&partnerID=40&md5=3fe6ee7d9770374032ca9b0f51075849","","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060219095&doi=10.3390%2frel10010007&partnerID=40&md5=9480e68b9447759ef41b21c30e2e016f","Department of Jewish Thought, University at Buffalo (SUNY), Buffalo, 14260, NY, United States","University at Buffalo, UB","English"
"2006","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61049410748&doi=10.1111%2fj.1467-9809.2006.00450.x&partnerID=40&md5=cdb26049b1870c5946945a285ad172fa","Department of Studies in Religion, University of Sydney, NSW, Australia","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959457991&partnerID=40&md5=1775b35c130b4dcb8d97875c3bbcee5c","Institute of Philosophy and Psychology 'Constantin Rǎdulescu-Motru', Romanian Academy, Buchares, Calea 13 Septembrie, nr. 13, sector 5, Romania","","English"
"2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953736820&partnerID=40&md5=08c3b90b7d91566aeb405ab1e125f242","","","Spanish"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044671820&partnerID=40&md5=07a678d6699191601a065c219a8ac5c0","Institut Interdisciplinaire d'Anthropologie du Contemporain (IIAC, Centre Edgar-Morin), École des Hautes Études en Sciences Sociales (EHESS), Centre National de la Recherche Scientifique (CNRS), París, France","","Spanish"
"2018","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052069275&doi=10.1080%2f0144039X.2018.1489944&partnerID=40&md5=1e6a53dad062f1748efd489675c3c4b1","Department of History, King’s College London, Strand, London, WC2R 2LS, United Kingdom","Arts and Humanities Research Council, AHRC, (1411633)","English"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014505301&partnerID=40&md5=d302746a5fb3f6398c7b95ae6970510c","Kaunas University of Technology, A. Mickevičiaus St. 37, Kaunas, LT-44244, Lithuania","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079227736&doi=10.1163%2f15700593-02001001&partnerID=40&md5=fd0be330f42c2bcd918733018c836648","University of Sydney, Australia","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056137893&partnerID=40&md5=834d5f6035864d0ae3eb86ae09718f56","Sapienza Universita di Roma, Italy","","Italian"
"2005","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61149413523&doi=10.1111%2fj.0384-9694.2005.00183.x&partnerID=40&md5=2b959951d957079ea9cb8ebb13bfb920","","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146988168&partnerID=40&md5=630294f6b53983e05561c63e7b436725","CeMAS (Center for Monitoring, Analysis and Strategy) in Berlin, Germany","","English"
"2003","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-63849088915&partnerID=40&md5=9a90d6548c89be886fda28a9ed3e4e82","","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118594959&doi=10.1111%2fmoth.12756&partnerID=40&md5=e5539efce9d61566d089b18373957a4a","Pontificia Università della Santa Croce, Piazza di Sant'Apollinare, 49, Rome, 00186, Italy","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061139541&doi=10.1093%2foso%2f9780198834922.001.0001&partnerID=40&md5=698b199ec18843e925d2f97a4d02fecb","","","English"
"2011","52","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920596845&doi=10.4324%2f9780203815823&partnerID=40&md5=28ed8558ec8592157ba2dda26dfba692","University of Nottingham, United Kingdom","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991736496&doi=10.1163%2f15700720-12341271&partnerID=40&md5=83c1cad8339d0edf9a020cc82f5d599b","University of Oxford (Christ Church), United Kingdom","","English"
"2014","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009458409&doi=10.4324%2f9781315744186-26&partnerID=40&md5=a5e1fdda64b80ffeaa08c066e467d3d9","Laval University, Quebec, Canada","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048110876&doi=10.1515%2fslaw-2018-0018&partnerID=40&md5=4006eb1d6ac310b3f3e21ec713b94d32","Justus-Liebig-Universität, Institut für Slavistik, Otto-Behaghel-Straße 10, Gießen, 35394, Germany","","German"
"2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-53449091910&doi=10.1556%2fAntTan.52.2008.1.5&partnerID=40&md5=436db7f67a8356b76d9684a540ab9948","ELTE BTK Latin Nyelvi es Irodalmi Tanszék, Budapest 1088, Múzeum krt. 4/F, Hungary","","Hungarian"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879757863&doi=10.1177%2f0725513613482218&partnerID=40&md5=4e31c0892e449fc7f60c0e92cabc5c00","Charles Darwin University, Australia","","English"
"2006","92","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049296408&partnerID=40&md5=7ab2593061b5dfbc1cecc91cd6e59575","Department of Comparative Studies, Ohio State University, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114650806&doi=10.4324%2f9781315237992&partnerID=40&md5=1255f4cdea400fdf41fc65bc4226d176","Dawson College and Concordia University, Canada","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057249466&doi=10.3390%2frel9110354&partnerID=40&md5=f7dce06d419aa0a19490a8e0317b704c","The Graduate School for Social Research, IFiS PAN, Warsaw, 00-330, Poland","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867154753&doi=10.5817%2fBSE2012-1-11&partnerID=40&md5=7f8b2c383729c3091c6c4c9893477970","51-171 Wroclaw, ul. Czajkowskiego 65/2, Poland","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146442630&doi=10.1163%2f2451859X-12340091&partnerID=40&md5=da665374b5e45a14ed6238f1bdc4411a","Rice University, United States","","English"
"2008","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51449100811&doi=10.1002%2fcasp.963&partnerID=40&md5=38a71d901b3539c78890fd1dc1b2dab8","Institute of Social Psychology, London School of Economics and Political Science, London WC2A 2AE, United Kingdom; Institute of Social Psychology, London School of Economics and Political Science, London WC2A 2AE, Houghton Street, United Kingdom; School of Human and Community Development, University of the Witwatersrand","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076371364&doi=10.1080%2f23729988.2018.1560778&partnerID=40&md5=6f468b8c1f369c4383c952b9bb3a9276","University of Hamburg, Germany","","English"
"2013","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883536178&doi=10.1057%2fip.2013.26&partnerID=40&md5=a323a1ecc8af38256511b0185abe8d26","Centre for Security Studies, Department of Politics and International Studies, University of Hull, Hull, HU6 7RX, Cottingham Road, United Kingdom","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137112609&doi=10.1080%2f01439685.2022.2116864&partnerID=40&md5=327fd181227e527d0ec567daf545fae7","Communication and Media Studies Department, SUNY Cortland, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129910860&doi=10.3390%2frel13050408&partnerID=40&md5=35e0633d4a84142ca3bdafc5d811e5b2","Protestant Theological University, Post Box 11069, Groningen, 8700 CB, Netherlands","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106330599&doi=10.22394%2f2073-7203-2021-39-1-295-315&partnerID=40&md5=449390c5daaa0d949f36dad4a7f4d68a","HSE University, Moscow, Russian Federation","","Russian"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135677973&doi=10.4324%2f9781003260912&partnerID=40&md5=04c4f38a0c8325e4eeb47a6e03e60028","","","English"
"2018","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054517430&doi=10.1163%2f18177565-00141P23&partnerID=40&md5=ba611391d81862150de041cf91ec8013","School of Oriental and African Studies, University of London, United Kingdom","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897058095&doi=10.3138%2fjrpc.26.1.36&partnerID=40&md5=99a4639c57139c61fb6222c2d380cdbc","American University in Dubai, United States","","English"
"2016","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140123855&doi=10.1163%2f2451859X-12340007&partnerID=40&md5=b0258897454b51faef6a7e1b53f86188","University of Groningen, Netherlands","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086533937&doi=10.4324%2f9781315539706-17&partnerID=40&md5=f73a6e93e33a3220810b501655c747da","Rice University, United States","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086649664&doi=10.18778%2f2084-140X.09.05&partnerID=40&md5=c319d1d63cedb1e2e40ce6731bcefff3","Polish Academy of Sciences, Institute of Slavic Studies, ul. Bartoszewicza 1b m. 17, Warszawa, 00-337, Poland","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098921097&doi=10.1017%2f9781108772297.014&partnerID=40&md5=2342076d2161e3cac9b9782e800c98b7","State University of New York, Delhi, India","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106012416&doi=10.1007%2f978-3-319-01348-0_2&partnerID=40&md5=0924d659db6d9c21687977f64274d06e","Old Bridge, NJ, United States","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137213454&doi=10.1163%2f2451859X-12340067&partnerID=40&md5=cea40a75e26c9806f597a7723334c8e1","Rice University, United States","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046292384&partnerID=40&md5=73aba050ff425611f623f79c9acfbaaf","Kolkja side, Tartumaa, 60301, Estonia","","Estonian"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100175708&partnerID=40&md5=d846fb9e85069d9c66755fe538b68bca","Babeș-Bolyai University of Cluj-Napoca, Faculty of Letters, Romania","","English"
"2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68849090534&partnerID=40&md5=90ce009ca2967cb5caf96131edd9f222","West University of Timisoara, Romania","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050344416&doi=10.1080%2f00210862.2018.1493913&partnerID=40&md5=c2c6144776e106f3b611435a75d7cc06","Benedictine University, United States","","English"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026809428&partnerID=40&md5=53e9d5b4877f833d405ce368152562f7","Department of History, Cultures, Religions, Sapienza University of Rome, Italy","","English"
"2010","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874040749&doi=10.1163%2f156798910x520601&partnerID=40&md5=0ce49af71ba447e132eef4939f06fbf5","Universität Halle-Wittenberg, Germany","","English"
"2012","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940519646&partnerID=40&md5=4a35b4b16a8adbd25ad64209f01d9862","Department of Religious Studies, Rice University, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143376501&doi=10.6153%2fEXP.202112_%2846%29.0002&partnerID=40&md5=78e044a286f0f0567e516b691f2a49b7","Department of English, National Taitung University, Taiwan","","English"
"2009","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941142379&doi=10.1017%2fUPO9781844654079&partnerID=40&md5=8d0bc1a977809db599913d1bb3e45030","Uppsala University, Sweden","","English"
"2006","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010289834&doi=10.1017%2fCHOL9780521812399.014&partnerID=40&md5=e6fb0f1d44be6cf1f2000f50cdabd7ea","Indiana University, United States","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091080619&doi=10.1007%2f978-3-319-62581-2_2&partnerID=40&md5=537667bd1ea1ffb6d7f565ec921e9a89","Study Centre of Posthuman Philosophy, Bologna, Italy","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098088145&doi=10.1080%2f2222582X.2016.1284974&partnerID=40&md5=788aa47d59f238f681d085032527085a","University of Pretoria, South Africa","","English"
"2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146484364&doi=10.1371%2fjournal.pone.0280285&partnerID=40&md5=196557ede26f6f364cf3357f47c8613a","Department of Social and Developmental Psychology, Sapienza University, Rome, Italy","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894128555&doi=10.2143%2fJA.301.2.3001700&partnerID=40&md5=d6690443e7a6ac6cfe324ee75ce646b9","CNRS, UMR CNRS 8167, Paris IV-Sorbonne, France","","French"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086548937&doi=10.4324%2f9781315539706-8&partnerID=40&md5=d21998cfe37749b8e93a915e327f2e0b","Department of religious studies, Rice University, United States","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899526618&doi=10.2143%2fRTL.45.1.3013226&partnerID=40&md5=e83dbb30beb4883a839d467322dfa754","Seminaire Episcopal de Liege, B - 4000 Liege, Rue des Prémontrés, 40, Belgium","","French"
"2010","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650995686&doi=10.1177%2f0008429810373319&partnerID=40&md5=3b16516740d8299eb9d718977134c359","York University, Canada","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111477408&doi=10.1007%2fs11841-021-00859-z&partnerID=40&md5=baa8a98c95273b5892f6be516addee27","Teaching Faculty, Indian Institute of Science Education and Research Kolkata, Mohanpur, 741246, West Bengal, India","","English"
"2016","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069222358&doi=10.4324%2f9781315641300-1&partnerID=40&md5=cff58af82421a3d659a4796e4c01035e","Department of French and Romance Studies, University College of North Wales, Bangor, United Kingdom","","English"
